doctorwhointernetadventures.wikia.com	Doctor Who Internet Adventures Wiki	en
domo.wikia.com	Domo Wiki	en
donkeykong.wikia.com	Donkey Kong Wiki	en
doraemon.wikia.com	Doraemon Wiki	en
dothack.wikia.com	.hack//Wiki	en
dothq.wikia.com	Dragonica Online (THQ*Ice) Wiki	en
dovastv.wikia.com	Dövas TV wiki	sv
dragaera.wikia.com	Lyorn Records	en
dragcave.wikia.com	Dragon Cave Wiki	en
dragonage.wikia.com	Dragon Age Wiki	en
dragonball.wikia.com	Dragon Ball Wiki	en
dragonballaf.wikia.com	Dragonball AF-Wiki	de
dragonballaffanon.wikia.com	Dragon Ball AF Fanon Wiki	en
dragonballfanon.wikia.com	Dragonball Fanon Wiki	en
dragonballzbj.wikia.com	Dragonballz Wiki	en
dragonica.wikia.com	Dragonica Wiki	en
dragonicaonline.wikia.com	Dragonica Online Wiki	en
dragonquestrpg.wikia.com	Dragon Quest RPG	en
dragonrp.wikia.com	Roleplaying Adventures Wiki	en
drakensang.wikia.com	Drakensang Wiki	de
drakensang2.wikia.com	Am Fluss der Zeit Wiki	de
drawntolife.wikia.com	Drawn To Life Wiki	en
dreamlords.wikia.com	Dream Lords Wiki	en
dresdendolls.wikia.com	Dresden Dolls Wiki	en
duelmasters.wikia.com	Duel Masters Wiki	en
dungeons.wikia.com	Dungeons and Dragons Wiki	en
durarara.wikia.com	Durarara!! Wiki	en
dwexpanded.wikia.com	Doctor Who Expanded	en
earthbound.wikia.com	EarthBound Wiki	en
earthenring.wikia.com	Earthen Ring Wiki	en
earthfinalconflict.wikia.com	Earth: Final Conflict Wiki	en
earthquakes.wikia.com	Earthquakes Wiki	en
ec.wikia.com	Crossgen Comics Database Wiki	en
echoesofdarkness.wikia.com	Echoes Of Darkness Wiki	en
eddsworld.wikia.com	Eddsworld Wiki	en
edfanon.wikia.com	Ed, Edd n Eddy Fanon Wiki	en
edgeworld.wikia.com	Edgeworld Wiki	en
efteling.wikia.com	Efteling-Wiki	de
egalaktika.wikia.com	Enciklopedia Galaktika	hu
egipt.wikia.com	Egiptopedia	pl
eiga.wikia.com	Eiga Wiki	en
eincyclopedia.wikia.com	איןציקלופדיה	he
eisenbahn.wikia.com	EisenbahnWiki	de
ek.wikia.com	Epic Kingdoms Wiki	de
el.lineage2.wikia.com	Lineage 2 Wiki	el
el.science.wikia.com	Science Wiki	el
el.warhammeronline.wikia.com	Warhammer Online	el
el.wow.wikia.com	WoWWiki Ελληνικός οδηγός	el
elderscrolls.wikia.com	Elder Scrolls	en
elegante.wikia.com	MS Elegante Wiki	en
elfen-lied.wikia.com	Elfen Lied Wiki	en
elfquest.wikia.com	Elfquest Wiki	en
elgoonishshive.wikia.com	Shiveapedia	en
eliminatepro.wikia.com	Eliminate Pro Wiki	en
elona.wikia.com	Elona Wiki	en
eltigre.wikia.com	El Tigre Wiki	en
emberverse.wikia.com	Emberverse Wiki	en
empeorsneworld.wikia.com	Emperor's New Wiki	en
endlessocean.wikia.com	Endless Ocean Wiki	en
engineering.wikia.com	Engineering	en
enreas.wikia.com	Enreas	es
entertainment.wikia.com	Entertainment Wiki	en
entourage.wikia.com	Entourage Wiki	en
entrancewayrp.wikia.com	Entranceway Roleplay Wiki	en
epicbattlefantasy.wikia.com	Epic Battle Fantasy Wiki	en
ericflint.wikia.com	Eric Flint Wiki	en
es.aceattorney.wikia.com	Ace Attorney Wiki	es
es.actiontalesfanfict.wikia.com	Action Tales Wiki	es
es.aliens.wikia.com	Aliens Wiki	es
es.althistory.wikia.com	Historia Alternativa	es
es.animanga.wikia.com	Animanga Wiki	es
es.aviles.wikia.com	Avilés	es
es.batman.wikia.com	Batpedia	es
es.ben10.wikia.com	Ben 10 Wiki	es
es.bioshock.wikia.com	BioShock Wiki	es
es.bleach.wikia.com	Bleach Wiki	es
es.callofduty.wikia.com	Call of Duty Wiki	es
es.caniscanem.wikia.com	BullyPedia	es
es.casi-angeles.wikia.com	Casi Ángeles Wiki	es
es.cincoelementos.wikia.com	5 Elementos Wiki	es
es.cinechile.wikia.com	Cine de Chile	es
es.civilization.wikia.com	Civilopedia	es
es.csi.wikia.com	CSI Wiki	es
es.devilmaycry.wikia.com	Devil May Cry Wiki	es
es.dexter.wikia.com	Dexterpedia	es
es.diablo.wikia.com	Diablo Wiki	es
es.diablo3-esp.wikia.com	Diablo Wiki	es
es.dinorpg.wikia.com	Enciclopedia DinoRPG	es
es.dragon-quest.wikia.com	Dragon Quest Wiki	es
es.drakeandjosh.wikia.com	Drake y Josh Wiki	es
es.efeuno.wikia.com	Fórmula 1 Wiki	es
es.elrincondelsabio.wikia.com	Elrincondelsabio Wiki	es
es.enciclopediadg.wikia.com	Community Central	en
es.fallout.wikia.com	El Refugio	es
es.flashforward.wikia.com	Flashforward Wiki	es
es.fma.wikia.com	Fullmetal Alchemist Wiki	es
es.formula1.wikia.com	Wiki Fórmula 1	es
es.fringe.wikia.com	Fringe Wiki	es
es.fullcontact.wikia.com	Full Contact	es
es.futurama.wikia.com	Futurama Wiki	es
es.gearsofwar.wikia.com	GearsPedia	es
es.glee.wikia.com	Wiki Glee	es
es.godofwar.wikia.com	God of War Wiki	es
es.gta.wikia.com	Grand Theft Encyclopedia	es
es.guanakopedia.wikia.com	Guanakopedia Wiki	es
es.guipipedia.wikia.com	Güipipedia Wiki	es
es.habbo.wikia.com	HabboWiki - Wiki en español para HabboHotel	es
es.habbowars.wikia.com	Habbo Wars Wiki	es
es.halo.wikia.com	Halopedia	es
es.hattrick.wikia.com	Federaciones de Hattrick	es
es.heavymetal.wikia.com	Heavypedia	es
es.heroes.wikia.com	Heroes Wiki	es
es.hitman.wikia.com	Hitman Wiki	es
es.inheritance.wikia.com	InheriwikiEs	es
es.inuyasha.wikia.com	InuYasha Wiki	es
es.invasorzim.wikia.com	Wiki Invasor Zim	es
es.invizimals.wikia.com	Invizimals Wiki	es
es.jurassicpark.wikia.com	Jurassic Park Wiki	es
es.k-on.wikia.com	K-ON! Wiki	es
es.keroro.wikia.com	Wiki Keroro	es
es.kingdomhearts.wikia.com	Kingdom Hearts Wiki	es
es.kongreso.wikia.com	Kongreso Wiki	es
es.legogames.wikia.com	Wiki Videojuegos Lego	es
es.lostpedia.wikia.com	ES - Lostpedia	es
es.mafiawars.wikia.com	Mafia Wars en Español Wiki	es
es.manhunt.wikia.com	Manhunt Wiki	es
es.mario.wikia.com	Super Mario Wiki	es
es.marvel.wikia.com	Marvel Wiki	es
es.marvel-movies.wikia.com	Wiki Cine Marvel	es
es.masseffect.wikia.com	Mass Effect Wiki	es
es.matapedia.wikia.com	Matapedia Wiki	es
es.medabots.wikia.com	Medateca	es
es.megaman.wikia.com	Mega Man HQ	es
es.metalgear.wikia.com	Metal Gear Wiki	es
es.metroid.wikia.com	Metroidover	es
es.mortalkombat.wikia.com	Mortal Kombat	es
es.mynameisearl.wikia.com	My Name Is Earl	es
es.naruto.wikia.com	Naruto Wiki	es
es.narutoshippudenlatinobeta.wikia.com	Naruto Latino Wiki	es
es.ninjagaiden.wikia.com	Ninja Gaiden Black Wiki	es
es.nintendo.wikia.com	Nintendo Wiki	es
es.ogame.wikia.com	OGame Wiki	es
es.olocoons.wikia.com	Olocoons Wiki	es
es.onepiece.wikia.com	One Piece Wiki	es
es.pirategalaxy.wikia.com	Pirate Galaxy ES Wiki	es
es.pohlania.wikia.com	Pohlania Wiki	es
es.pokeespectaculos.wikia.com	Poke Espectaculos Wiki	es
es.pokefanon.wikia.com	La Wikia de Pokéfanon	es
es.pokemon.wikia.com	WikiDex	es
es.pokemongalaxy.wikia.com	Pokémon Galaxy Wiki	es
es.pokemononline-esp.wikia.com	Pokemononline español Wiki	es
es.pokemonpedia.wikia.com	Pokémonpedia Wiki	es
es.pokeonline.wikia.com	Pokémon Online Wiki	es
es.priston.wikia.com	PristonWiki	es
es.professorlayton.wikia.com	Profesor Layton Wiki	es
es.quimica.wikia.com	Química	es
es.ratchetandclank.wikia.com	Ratchet & Clank Wiki	es
es.reborn.wikia.com	Wiki Reborn	es
es.regnum.wikia.com	Regnum Online Wiki	es
es.residentevil.wikia.com	Resident Evil Wiki	es
es.rock.wikia.com	Rockpedia	es
es.runescape.wikia.com	RuneScape Wiki	es
es.saintseiya.wikia.com	Saint Seiya Wiki	es
es.sedna.wikia.com	Sedna Wiki	es
es.sherwooddungeon.wikia.com	Sherwood Dungeon Wiki	es
es.shippings.wikia.com	Shipping Wiki	es
es.silenthill.wikia.com	Silent Hill Wiki en español	es
es.simpsons.wikia.com	Simpson Wiki en Español	es
es.simpsonspediade2009.wikia.com	Simpsonspedia - Wiki en Español Wiki	es
es.sims.wikia.com	SimsPedia	es
es.smallville.wikia.com	Smallville en español	es
es.sonic.wikia.com	Sonic Wiki	es
es.southpark.wikia.com	Wiki South Park	es
es.spongebob.wikia.com	Bob Esponja Wiki	es
es.spore.wikia.com	Spore Wikia	es
es.ssb.wikia.com	SmashPedia	es
es.starwars.wikia.com	Star Wars Wiki	es
es.stephenking.wikia.com	Stephen King Wiki	es
es.superdex.wikia.com	SuperDex	es
es.swtor.wikia.com	SWTOR Wiki	es
es.tareasnormalseis.wikia.com	Tareasnormalseis Wiki	es
es.tekken.wikia.com	Tekken Wiki	es
es.thebeatles.wikia.com	The Beatles Wiki	es
es.thebigbangtheory.wikia.com	The Big Bang Theory Wiki	es
es.tibia.wikia.com	Tibia Wiki	es
es.ticnologia.wikia.com	Ticnologia Wiki	es
es.touhou.wikia.com	Touhou Español	es
es.transformers.wikia.com	Primuspedia	es
es.twikimetal.wikia.com	Twiki metal Wiki	es
es.twohalfmen.wikia.com	Wiki Two and a half men	es
es.uncharted.wikia.com	Wiki Uncharted	es
es.valve.wikia.com	Half-Life & Portal Wiki	es
es.vulpixpedia.wikia.com	Vulpixpedia Wiki	es
es.wakfu.wikia.com	Wakfu	es
es.wow.wikia.com	WarcraftWiki	es
es.wwve.wikia.com	The World Wrestling Virtual Entertainment Wiki	es
es.yonicpro.wikia.com	Yonicstudios 3.0 Wiki	es
es.yugioh.wikia.com	Yu-Gi-Oh! Wiki en Español	es
es.zelda.wikia.com	The Legend of Zelda Wiki	es
esm.wikia.com	Encyclopedia of Scale Models Wiki	en
esperanto.wikia.com	La malferma Esperanto-komunumo	eo
esrion.wikia.com	Esrion Wiki	en
essence.wikia.com	Essence Wiki	en
et.harrypotter.wikia.com	Harry Potter Wiki	et
et.parnu.wikia.com	Pärnu Wiki	et
eternal-lands.wikia.com	Eternal Lands Wiki	en
etrian.wikia.com	Etrian Odyssey Wiki	en
eu2opia.wikia.com	Empire Universe 2 Topia Wiki	en
evanius.wikia.com	Evanius	de
evchk.wikia.com	香港網絡大典	zh-hk
evctw.wikia.com	臺灣網絡百科	zh-tw
eve.wikia.com	EVE Wiki	en
everquest.wikia.com	EverQuest Wiki	en
evetaiwan.wikia.com	EVETaiwan	zh-tw
ewrestling.wikia.com	The eWrestling Encyclopedia	en
exaltedgreece.wikia.com	Exalted Greece	en
exo-force.wikia.com	Exo-Force Wiki	en
exo-squad.wikia.com	Exo-Squad Wiki	en
extraordinary.wikia.com	Extraordinary Wiki	en
eyeshield21.wikia.com	Eyeshield 21 Wiki	en
f2p-runescape.wikia.com	F2p runescape Wiki	en
fa.islam.wikia.com	ویکیای اسلام	fa
fa.shia.wikia.com	ویکیای شیعه	fa
fable.wikia.com	The Fable Wiki	en
fablefiction.wikia.com	Fable Fan Fiction Wiki	en
fablehaven.wikia.com	Fablehaven Wiki	en
facialhair.wikia.com	Facial Hair Wiki	en
fadingsunsstarwars.wikia.com	Fading Suns/Star Wars Crossover Wiki	en
fads.wikia.com	Fadwiki	en
fahrrad.wikia.com	Fahrrad-Wiki	de
fahrschule.wikia.com	Fahrschule	de
fairlyoddfanon.wikia.com	Fairly Odd Fanon Wiki	en
fairytailfanon.wikia.com	Fairy Tail Fanon Wiki	en
fallout.wikia.com	Fallout Wiki	en
falloutfanon.wikia.com	Fallout Fanon Wiki	en
familles.wikia.com	Wiki Familles	fr
familyguy.wikia.com	Family Guy Wiki	en
familymatters.wikia.com	Family Matters Wiki	en
familypedia.wikia.com	Familypedia	en
fanboy.wikia.com	Fanboy Wiki	en
fanfiction.wikia.com	Fan Fiction	en
fanloid.wikia.com	Fanloid Wiki	en
fanon.wikia.com	Fanon Wiki	en
fantage.wikia.com	The Fantage Wiki!	en
fantasygameworlds.wikia.com	Fantasy Game Worlds Wiki	en
fantendo.wikia.com	Fantendo - Nintendo Fanon Wiki	en
farbenmix.wikia.com	Farbenwiki	en
fargofilmmaking.wikia.com	Fargo Filmmaking	en
farmville.wikia.com	FarmVille Wiki	en
farscape.wikia.com	Farscape Encyclopedia Project	en
farstriders.wikia.com	Farstriders Community Wiki	en
fastmail.wikia.com	Community Central	en
fatalfury.wikia.com	Fatal Fury Wiki	en
fcu.wikia.com	Fairview Comics Wiki	en
federationnewsservice.wikia.com	ST_deep_space_9 Wiki	en
ferrocarriles.wikia.com	Ferropedia	es
fffanon.wikia.com	Final Fantasy Fanon	en
ffrpg.wikia.com	Final Fantasy RPG Wiki	en
fi.beepedia.wikia.com	Bee Wiki	fi
fi.biofanon.wikia.com	Bionicle Fanon wiki	fi
fi.bionicle.wikia.com	Bioarkistot	fi
fi.habbo.wikia.com	HabboWiki	fi
fi.ikariam.wikia.com	Finnish Ikariam Wiki	fi
fi.ilves.wikia.com	Ilves Wiki	fi
fi.lego.wikia.com	WikiPalikka	fi
fi.ratchet.wikia.com	Ratchet & Clank Wiki	fi
fi.runescape.wikia.com	RuneWiki	fi
fi.shakki.wikia.com	Shakki	fi
fi.spore.wikia.com	Spore Wiki	fi
fi.starwars.wikia.com	Jedipedia	fi
fi.wikigames.wikia.com	Wikigames Wiki	fi
fi.wow.wikia.com	WoWWiki Suomi	fi
fi.ww2books.wikia.com	WWII Books Wiki	fi
ficspecies.wikia.com	FicSpecies	en
fiction.wikia.com	Novelas	en
fiction-fighters.wikia.com	Fiction Fighters Wiki	en
fictional.answers.wikia.com	Fictional Wikianswers	en
fifa.wikia.com	FIFA Football Gaming wiki	en
fightingfantasy.wikia.com	Titannica	en
fightklubofficial.wikia.com	Official Fight Klub Wiki	en
fighunter.wikia.com	Figverse Wiki	en
figureskating.wikia.com	Figure Skating Wiki	en
fikcjatotalnejporazki.wikia.com	Fikcja Totalnej Porażki	pl
fileformats.wikia.com	File Formats Wiki	en
filmy.wikia.com	Filmopedia	pl
finalfantasy.wikia.com	Final Fantasy Wiki	en
fireemblem.wikia.com	Fire Emblem Wiki	en
firekeepers.wikia.com	Firewind Wiki	en
fishhooks.wikia.com	Fish Hooks Wiki	en
fishville.wikia.com	FishVille Wiki	en
fishwrangler.wikia.com	Fish Wrangler Wiki	en
fixpa.wikia.com	Fix PA	en
flags.wikia.com	VexiWiki	en
flapjack.wikia.com	Flapjack Wiki Harbor	en
flashforward.wikia.com	Flash Forward Wiki	en
flashgordon.wikia.com	Flash Gordon Wiki	en
flightoftheconchords.wikia.com	Flight of the Conchords Wiki	en
flipnoteartist.wikia.com	Flipnote Artist Wiki	en
floodians.wikia.com	The Flood Wiki	en
fmawiki.wikia.com	FMAWiki	de
foamipedia.wikia.com	Foamipedia Wiki	en
folc.wikia.com	FoLCdom Wiki	en
foldabots.wikia.com	Foldapedia	en
foldit.wikia.com	Foldit Wiki	en
fonline.wikia.com	Fallout Online Wiki	en
foodnetwork.wikia.com	Food Network Wiki	en
forceuser.wikia.com	Force User Wiki	en
foreverknight.wikia.com	Forever Knight Wiki	en
forgottenrealms.wikia.com	Forgotten Realms Wiki	en
formel1.wikia.com	Formel-1	de
forscherliga.wikia.com	Forscherliga-Wiki	de
forzamotorsport.wikia.com	Forza Motorsport Wiki	en
fossil.wikia.com	Fossil Wiki	en
foto.wikia.com	Fotowiki	de
fotomexico.wikia.com	Foto México Wiki	es
fr.assassinscreed.wikia.com	Wiki Assassin's Creed	fr
fr.borderlands.wikia.com	Wiki Borderlands	fr
fr.brunux.wikia.com	My Wiki page Wiki	fr
fr.communication.wikia.com	Communication Wiki	fr
fr.demange-le-jeu.wikia.com	Demange Wiki	fr
fr.diablo.wikia.com	Diablo wiki	fr
fr.film.wikia.com	Film Wiki	fr
fr.galactica.wikia.com	Galactic Wiki	fr
fr.gamebook.wikia.com	La Bibludothèque	fr
fr.grandfantasia.wikia.com	Grand Fantasia Wiki	fr
fr.guildwars.wikia.com	Guild Wars Wikia	fr
fr.halo.wikia.com	fr.Halopedia	fr
fr.harrypotter.wikia.com	Wiki Harry Potter	fr
fr.howto.wikia.com	Wikicomment	fr
fr.hunterxhunter.wikia.com	Wiki Hunter x Hunter	fr
fr.ikariam.wikia.com	Wiki Ikariam	fr
fr.ivbc.wikia.com	The Doors VBC Wiki	fr
fr.kingdomhearts.wikia.com	Kingdom Hearts Wiki	fr
fr.lba.wikia.com	Little Big Adventure Wiki	fr
fr.lesguignolsdelinfo.wikia.com	Les Guignols de l'Info Wiki	fr
fr.lostpedia.wikia.com	Lostpedia	fr
fr.lyrics.wikia.com	WikiaParoles	fr
fr.masseffect.wikia.com	Mass Effect Wiki	fr
fr.naruto.wikia.com	Naruto Wiki	fr
fr.narutopedie.wikia.com	Naruto Wiki	fr
fr.nature.wikia.com	Wikinature	fr
fr.onepiece.wikia.com	One Piece Encyclopédie	fr
fr.pes.wikia.com	PES en ligne	fr
fr.prisonbreak.wikia.com	Prison Break Wiki	fr
fr.rad20.wikia.com	Ra D20	fr
fr.rappelz.wikia.com	Rappelz	fr
fr.risen.wikia.com	Risen Wiki	fr
fr.runescape.wikia.com	WikiScape	fr
fr.sages.wikia.com	Sages	fr
fr.shaiya.wikia.com	Wiki Shaiya	fr
fr.simpsons.wikia.com	Wiki Les Simpson	fr
fr.snicket.wikia.com	Le Waterloeux Wiki des Orphelins Baudelaire	fr
fr.solarcooking.wikia.com	Solar Cooking	fr
fr.sonikku.wikia.com	Sonic Wiki	fr
fr.stargate.wikia.com	Wiki Stargate	fr
fr.wakfu.wikia.com	Wiki Wakfu	fr
fr.worldofkungfu.wikia.com	World of Kungfu Wiki	fr
fr.yugioh.wikia.com	Wikia Yu-Gi-Oh!	fr
fr.zelda.wikia.com	ZeldaWiki	fr
fragoriaus.wikia.com	Fragoria Wiki	en
freed20.wikia.com	Free d20	en
freedomdemocrats.wikia.com	Freedom Democrats Wiki	en
freekamenrider.wikia.com	Free Kamen Rider Wiki	en
freelancer.wikia.com	Freelancer Wiki	en
freerealms.wikia.com	FreeRealms Wiki	en
freespeech.wikia.com	Free Speech Wiki	en
freeware.wikia.com	Freeware Catalog	en
frenzy.wikia.com	Footmen Frenzy Compendium	en
fridaynightlights.wikia.com	Friday Night Lights Wiki	en
fridaythe13th.wikia.com	Friday the 13th Wiki	en
friends.wikia.com	Friends Central	en
fringe.wikia.com	FringeWiki	en
frontier.wikia.com	Community Central	en
fsa.wikia.com	FSA Wiki	en
fullhouse.wikia.com	Full House	en
fun.wikia.com	Wikifun	de
funorb.wikia.com	FunOrb Wiki	en
fury.wikia.com	FuryWiki	en
fushigiyuugi.wikia.com	Fushigi Yuugi Wiki	en
fusionfall.wikia.com	FusionFall Wiki	en
fussballenzyklopaedie.wikia.com	Fussball Wiki	de
fussballstatistiken.wikia.com	Fussballstatistiken-Wiki	de
futbol.wikia.com	Futbolpedia	es
futurama.wikia.com	Futurama Wiki	en
futuramafanon.wikia.com	Futurama Fanon	en
future.wikia.com	Future	en
futurediary.wikia.com	Future Diary Wiki	en
futurisma.wikia.com	Community Central	en
fzero.wikia.com	F-Zero Wiki	en
gabrielallon.wikia.com	Gabriel Allon Wiki	en
gadyakosh.wikia.com	Gadyakosh Wiki	hi
gaia.wikia.com	Gaiapedia	en
gakuenalice.wikia.com	Gakuen Alice Wiki	en
galactica.wikia.com	Battlestar Galactica Wiki	en
galacticbattles.wikia.com	Galactic Battles Wiki	en
galacticdefenders.wikia.com	Galactic Database	en
galacticimperium.wikia.com	Galactic Imperium Wiki	en
galactikfootball.wikia.com	Galactik Football Wiki	en
galaxia.wikia.com	Galaxia Wiki	en
galaxyangel.wikia.com	Galaxy Angel Wiki	en
galciv.wikia.com	Galactic Civilizations Wiki	en
gamemaker.wikia.com	Game Maker	en
gamergear.wikia.com	GamerGear Wiki	en
gaming.wikia.com	Encyclopedia Gamia	en
gamingmusic.wikia.com	Gaming Music Wiki	en
gantz.wikia.com	Gantz Wiki	en
gaogaigar.wikia.com	GaoGaiGar-Betterman Wiki	en
gardening.wikia.com	Gardening Wiki	en
garfield.wikia.com	Garfield Wiki	en
gatewayccg.wikia.com	Gateway: Return to Galwyndor Wiki	en
gateworldcantina.wikia.com	GateWorld Cantina Wiki	en
gateworldfleets.wikia.com	Gateworld Fleets	en
gearsofwar.wikia.com	Gears of War	en
geekfeminism.wikia.com	Geek Feminism Wiki	en
geneforge.wikia.com	Geneforge Wiki	en
genemarshall.wikia.com	Gene Marshall Wiki	en
general-hospital.wikia.com	General Hospital Wiki	en
generalarmory.wikia.com	The General Armory Wiki	en
geoism.wikia.com	Geoism Wiki	en
georgelopez.wikia.com	George Lopez Wiki	en
gerryanderson.wikia.com	Gerry Anderson Encyclopedia	en
geschichte.wikia.com	Deutsche-Geschichte-Wiki	de
gex.wikia.com	Gex wiki	en
gfo.wikia.com	Grand Fantasia Wiki	en
gibberish.wikia.com	Gibberpedia Wiki	en
gigasmagna.wikia.com	Gigas Magna Storyline Wiki	en
gijoe.wikia.com	Joepedia	en
gilmoregirls.wikia.com	Gilmore Girls Wiki	en
ginga.wikia.com	Ginga Wiki	en
gl.rock.wikia.com	Rock Music	gl
glee.wikia.com	Glee TV Show Wiki	en
glitches.wikia.com	Video Game Glitches Wiki	en
globalmedia.wikia.com	全球媒體研究室	zh-tw
globalmoney.wikia.com	Global Money Wiki	en
gmod.wikia.com	Garry's Mod Wiki	en
gmpc.wikia.com	Gnome Music Player Client	en
gmu.wikia.com	GMU Wiki	en
godofwar.wikia.com	God of War Wiki	en
godzilla.wikia.com	Wikizilla	en
goldeneye.wikia.com	GoldenEye Wiki	en
goldensun.wikia.com	Golden Sun Universe	en
goodeats.wikia.com	Good Eats	en
googology.wikia.com	Googology Wiki	en
gorillaz.wikia.com	Gorillaz Wiki	en
gossipgirl.wikia.com	Gossip Girl Wiki	en
gothamandbeyond.wikia.com	Gotham and Beyond Wiki	en
gothicworld.wikia.com	Gothic Wiki	en
government.wikia.com	Governance Wiki	en
gowfanon.wikia.com	Gears Of War Fanon	en
grabbedbytheghoulies.wikia.com	Ghoulipedia	en
gradius.wikia.com	Gradius Wiki	en
gran-turismo.wikia.com	Gran Turismo Wiki	en
grandchase.wikia.com	Grand Chase Wiki	en
granturismo5.wikia.com	Gran Turismo 5 Wiki	en
gratuitousspacebattles.wikia.com	Gratuitous Space Battles Wiki	en
gravity.wikia.com	Gravity Wiki	en
greatwar.wikia.com	Great War of Lordaeron Wiki	en
greegee.wikia.com	Greegee Wiki	en
greekmythology.wikia.com	Greek Mythology Wiki	en
greenarrow.wikia.com	Green Arrow Wiki	en
greenlantern.wikia.com	Green Lantern Wiki	en
greenpolitics.wikia.com	Green Politics	en
gremlins.wikia.com	Gremlins Wiki	en
greysanatomy.wikia.com	Grey's Anatomy and Private Practice Wiki	en
grouches.wikia.com	Grouches Wiki	en
gta.wikia.com	GTA Wiki	en
gtamusic.wikia.com	Grand theft auto/music Wiki	en
guardiansofgahoole.wikia.com	Guardians of Ga’Hoole Wiki	en
guildopedia.wikia.com	Guildopedia	en
guildwars2.wikia.com	GuildWiki2	en
guilty-gear.wikia.com	Guilty Gear Wiki	en
gundam.wikia.com	The Gundam Wiki	en
gunnerkrigg.wikia.com	Gunnerkrigg Court Wiki	en
gunslingergirl.wikia.com	Gunslinger Girl Wiki	en
gurrenlagann.wikia.com	Tengen Toppa Gurren Lagann Wiki	en
gymnastics.wikia.com	GymnWiki	en
h2o.wikia.com	H2O Just Add Water Wiki	en
habbo.wikia.com	Habbo Wiki	en
habbushletter.wikia.com	Habbush Letter Wiki	en
hadi.wikia.com	Fanonia SpongeBobia	en
haiti.wikia.com	Haiti	en
half-life.wikia.com	Half-Life Wiki	en
halloweenhorrornights.wikia.com	Halloween Horror Nights Wiki	en
halo.wikia.com	Halo Nation	en
halo.answers.wikia.com	Halo Answers	en
halofanon.wikia.com	Halo Fanon	en
halomachinima.wikia.com	Halo Machinima	en
hamtaro.wikia.com	The Hamtaro Wiki	en
handsme.wikia.com	Trey Wiki	en
handymanny.wikia.com	Handy Manny Wiki	en
hanna-barbera.wikia.com	Hanna-Barbera Wiki	en
hannahmontana.wikia.com	Hannah Montana Wiki	en
happypets.wikia.com	Happy Pets Wiki	en
happytreefanon.wikia.com	Happy Tree Friends Fanon Wiki	en
happytreefriends.wikia.com	Happy Tree Friends Wiki	en
hardyboys.wikia.com	The Hardy Boys Wiki	en
harryPotter.wikia.com	Harry Potter Wiki	en
harrybosch.wikia.com	Harry Bosch Wiki	en
harrypotterfanon.wikia.com	Harry Potter Fanon Wiki	en
haruhi.wikia.com	Haruhi Wiki	en
harvestmoondscute.wikia.com	Harvest Moon DS Cute Wiki	en
hasbroheroes.wikia.com	Hasbro Heroes Wiki	en
hashtags.wikia.com	WikiHashtags	en
havok.wikia.com	Havok Wiki	en
hawkman.wikia.com	Hawkman Wiki	en
hayatenogotoku.wikia.com	Hayate The Combat Butler Wiki	en
hdm.wikia.com	His Dark Materials	en
hdps.wikia.com	Henson Digital Puppetry Wiki	en
he-man.wikia.com	Wiki Grayskull	en
he.harrypotter.wikia.com	ויקיפוטר	he
he.hattrick.wikia.com	Hattrick	he
he.judaism.wikia.com	Judaism Wiki	he
he.lostpedia.wikia.com	Lost	he
he.naruto.wikia.com	נארוטו	he
headhuntersholosuite.wikia.com	Headhunter's Holosuite Wiki	en
headhuntershorrorhouse.wikia.com	Headhunter's Horror House Wiki	en
heavenmusic.wikia.com	LifeMusic Wiki	en
hellblazer.wikia.com	Hellblazer Wiki	en
hellboy.wikia.com	Hellboy Wiki	en
hellgate.wikia.com	HellgateDB	en
hellmoo.wikia.com	HellMOO Wiki	en
hellokittyonline.wikia.com	Hello Kitty Online Wiki	en
helloproject.wikia.com	Hello! Project Wiki	en
hellsing.wikia.com	Hellsing Wiki	en
herbolaria.wikia.com	Wiki Herbolaria	es
hereintherealm.wikia.com	The Realm Wiki	en
heroes.wikia.com	Heroes Wiki	en
heroesofgaia.wikia.com	Heroes of Gaia Wiki	en
heroesworld.wikia.com	Heroes World Wiki	en
herofactory.wikia.com	Heropedia	en
heroic-ages.wikia.com	Heroic Ages Wiki	en
heroscape.wikia.com	HeroScape Wiki	en
hetalia.wikia.com	Hetalia Archives	en
hetaliafanmadecharacters.wikia.com	Hetalia Fan Characters Wiki	en
hexer.wikia.com	Hexer-Wiki	de
heyarnold.wikia.com	Hey Arnold Wiki	en
hh.wikia.com	Hogan's Heroes	en
hi.literature.wikia.com	Hindi Literature	hi
hieloyfuego.wikia.com	Hielo y Fuego Wiki	es
high-school-musical.wikia.com	High School Musical Wiki	en
highlander.wikia.com	Highlander Wiki	en
highlandgames.wikia.com	Highland Games	en
him.wikia.com	HIM Wiki	en
history.wikia.com	Historical Codex	en
hitchhikers.wikia.com	Hitchhikers	en
hitman.wikia.com	Hitman Wiki	en
hkbus.wikia.com	香港巴士大典	zh-hk
hksschool.wikia.com	香港中學生大典	zh-hk
hohlbein.wikia.com	Enworpedia	de
hokuto.wikia.com	Hokuto Renkitōza	en
holdsteady.wikia.com	The Hold Steady Wiki	en
holic.wikia.com	Holic	en
hollenbach.wikia.com	Hollenbach Wiki	en
hollyoaks.wikia.com	Hollyoaks Wiki	en
hollywoodhoosiers.wikia.com	Hollywood Hoosiers Wiki	en
